binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,constant_2,uniform corr 2,corr_feature_class,min max scaling,duplicate_2,random choice 2,target,semi_constant_1,multicollinearity 2,pd qcut3,random label num 14,semi_constant_2,pd qcut1,outliers 1,informative_2,multicollinearity 1,random choice 4,informative_1,outliers 2,constant_1,correlated w target 1,random choice 7,multicollinearity 3,duplicate_1,uniform corr 1,random label num 4,pd qcut2,correlated w target 2,multicollinearity 4,standard scaling,class
binary_2,Joshua,Berry,1957-12-06,287.669.6087,,,,,,constant_value,0.7146282697828594,,180.64393333027732,1.1878818825121904,Rand Choice 1,2.3939844448233685,q_const_0,2.486752336124544,G5,label num hi 3,q_const_0,,-1.6281023771548038,1.1878818825121904,,North,1.2595746835485517,1.7353309466102502,constant_value,0.36099898462422153,,,1.2595746835485517,0.5148900263173761,,Q4,1.2115544908158435,,64843.34499152615,1
binary_1,Whitney,Perez,1960-03-01,001-324-584-4540x183,,933 Allison Mill Suite 358,East Ashleyshire,WI,90579,constant_value,0.3143454060176297,-0.35600712528058276,326.0752519497474,0.48852981613995416,Rand Choice 2,1.1956592855851775,q_const_0,-0.7801720501247178,,label num hi 3,q_const_0,,-3.9706043520918044,0.48852981613995416,-0.31019472675762666,West,0.24639274266123934,,constant_value,,Monday,,0.24639274266123934,0.4303129629319381,,Q3,3.0337545420936625,,,1
binary_1,Teresa,Morse,1986-12-18,+1-890-657-6527x5291,,05751 Rebecca Turnpike Suite 770,,UT,81677,constant_value,0.7682364673099626,1.7624270294589384,213.11013378110377,-1.4136062056917957,Rand Choice 1,-2.533092462263891,q_const_0,,G2,label num hi 13,q_const_0,Low,-0.6438709307183611,-1.4136062056917957,0.41950652854956455,North,-0.9203967684011801,2.3697456929640053,constant_value,,Sunday,-0.33335931579055633,-0.9203967684011801,,label num lo 2,Q1,-7.121983684769544,,49490.83282913775,0
,Stephanie,Sparks,1922-06-10,,amystark@example.com,056 Ward Road Suite 232,Loganton,NJ,87481,constant_value,0.645371125980573,0.37111860838631694,335.4545614964969,1.6135754809776244,Rand Choice 1,3.7261301300966587,q_const_0,,G6,label num hi 6,q_const_0,High,0.44083001141781925,1.6135754809776244,-0.03745154838904932,North,-0.16358586148092058,,constant_value,-2.779423628344956,,,-0.16358586148092058,0.4478195317283364,label num lo 4,Q4,,0.1505913219032508,,0
binary_1,Karen,Baker,2003-01-21,2662211399,qmartin@example.org,18163 Joshua Hill Apt. 314,West Sandraville,RI,82856,constant_value,0.4310810825047492,,283.58392962262803,1.1935600256613847,Rand Choice 1,3.666647357395271,q_const_0,-0.2945837072641569,G6,label num hi 8,q_const_0,High,-0.6031752360334867,1.1935600256613847,-0.5143306949222642,South,-3.0064857040360815,2.6561647854929924,constant_value,0.4270689697955079,Wednesday,0.9963917569189202,-3.0064857040360815,0.8310173545143753,,Q4,4.291005259041721,,46827.189852951655,1
binary_1,Miranda,Sutton,1988-05-19,(798)517-9911,danielberger@example.net,4954 Melinda Divide,Monicatown,NM,98229,constant_value,,,447.45032650473945,3.909761909687836,Rand Choice 1,8.887876169328786,q_const_0,-0.1463173873227222,G6,label num hi 11,q_const_0,High,0.8192900540076794,3.909761909687836,-0.28350837263605616,North,-0.9906155433694105,1.3742627470875752,constant_value,3.25871478005695,,-0.9014324205454999,-0.9906155433694105,0.9808702803220435,label num lo 1,Q4,3.5243743308802813,,67551.07052388774,1
binary_2,Edward,Gomez,1962-06-07,001-908-280-8779x3767,,13095 Cole Coves Apt. 727,Katherineville,MO,05823,constant_value,0.32809735447181365,3.5436149158954375,331.7187775141954,-0.8234067531806701,Rand Choice 2,-2.0519110588128235,q_const_0,0.3183827105123424,G3,label num hi 5,q_const_0,Low,0.38299606498539884,-0.8234067531806701,,,1.7287715568502398,,constant_value,-0.32609547723194976,Tuesday,0.06302278763921881,1.7287715568502398,0.09516728247553857,,Q2,-1.3481711139949195,-0.8496703607113081,,0
binary_1,,Ramsey,1985-08-06,713.869.6768x5900,,45163 Andrew Cape Suite 828,Jacksonhaven,FL,22353,constant_value,0.09189114596657372,-3.908660651799739,540.4980644732444,-0.6424123882202128,Rand Choice 1,-0.8773567700397239,q_const_0,-0.014231394898172347,G4,label num hi 13,q_const_0,Low,-0.6033980241066267,-0.6424123882202128,,North,-0.9345811293316918,3.44508601849529,constant_value,1.3281919334884524,,,-0.9345811293316918,0.05928352127934996,,Q2,3.499061290239382,,65307.28381754247,0
binary_1,,Daniels,1992-10-05,(883)284-3399,gdavis@example.com,22953 Tyler Fords Suite 153,Nicholasstad,PA,57206,constant_value,0.22849916729874076,4.439514726861368,406.5786162729629,-1.3338201851664797,Rand Choice 1,-2.4310551255406807,q_const_0,-0.5756127494677767,G3,label num hi 2,q_const_0,Low,-2.692378515674611,-1.3338201851664797,,,-0.6874550295611617,0.08596695269868126,constant_value,,,-0.2690700856258826,-0.6874550295611617,0.4095117727763863,label num lo 4,Q1,-1.933181414263636,,63317.46625492229,1
binary_1,,Sawyer,1983-03-08,(718)621-7283x6885,smithrhonda@example.com,82403 David Port Suite 737,Hallburgh,FL,83586,constant_value,0.5484774547441091,,211.70690389919616,-0.5836238223252757,Rand Choice 1,-1.80082411217753,q_const_0,0.544347714961118,G3,label num hi 14,q_const_0,,-2.2438177540740236,-0.5836238223252757,-1.0114911902034636,West,2.6169036158776837,7.808329499461922,constant_value,,,0.012328277389943161,2.6169036158776837,0.19147185076558287,label num lo 4,Q2,-0.14441324061603766,0.1814004793366542,,0
binary_2,Michael,Burke,1987-02-08,351-651-4362x6094,ambercarlson@example.org,,,,,constant_value,0.3886383573174089,-4.1903323749093095,190.62983306903584,-1.4226197276104604,Rand Choice 2,-2.459719551253124,q_const_0,0.13297370151980908,G2,label num hi 13,q_const_0,Low,0.5020055074593064,-1.4226197276104604,,North,-1.2340496420189209,,constant_value,0.7942697089147004,Tuesday,-1.1500954600150601,-1.2340496420189209,0.21581764384709168,,Q1,-1.897058199013508,-2.0150196768951387,51835.541730295685,0
binary_2,,Smith,1988-11-12,328.855.2885,,731 Andrew Hill,East Tonyaberg,ID,97865,constant_value,,2.6436302854548197,,-1.2916190122434221,Rand Choice 1,-2.8359943820989746,q_const_0,-2.1773350060211984,,label num hi 8,q_const_0,Low,-0.3894004886781287,-1.2916190122434221,-1.719030509634877,West,0.9888942527076575,,constant_value,,Saturday,0.009121468673710982,0.9888942527076575,0.40700722148519014,label num lo 3,Q1,-3.289543419591084,0.2803571959400786,39576.4617675154,0
,Jared,Gates,1990-01-04,,douglasjohn@example.org,9525 Carter Motorway,Perryburgh,MI,52648,constant_value,0.4566683323017332,9.034170825612069,270.13572386953877,-1.6112729307693643,Rand Choice 2,-3.463100851800121,q_const_0,1.4296068982691157,G1,label num hi 8,q_const_0,Low,-1.0890576994355676,-1.6112729307693643,,,0.7944730413196981,2.7497480873331517,constant_value,-4.048709676941556,,0.15871371159813405,0.7944730413196981,,label num lo 4,Q1,-1.3524430624370771,0.8100006641912751,52913.09998921188,1
binary_2,,Martin,2015-06-07,(903)800-7991x36589,davisdesiree@example.com,,,,,constant_value,0.6443717029667381,4.393157768023988,321.94877677608343,1.547818853690373,Rand Choice 1,3.085453993852708,q_const_0,-1.037871436817057,G6,label num hi 9,q_const_0_2,High,-0.5309924937369647,1.547818853690373,-1.2605064552120038,West,1.5281307620150852,2.9000790172965636,constant_value,1.4638689152040385,,,1.5281307620150852,0.7658339206237621,,Q4,0.8818517818174321,2.1853720595679147,,1
binary_1,Jennifer,Robertson,1911-03-27,(501)785-0883x3756,,3524 Hicks Club Suite 536,West Benjamin,NM,70451,constant_value,0.7256195878908613,,208.2232469961534,0.03654153022841422,Rand Choice 1,0.3016622924452146,q_const_0,1.643313976901721,G4,label num hi 11,q_const_0,High,1.1216335018677588,0.03654153022841422,0.5635389359470767,East,-0.0039023747910411632,,constant_value,0.7068343010460648,Thursday,1.197122230736081,-0.0039023747910411632,,label num lo 4,Q3,,,60109.017806114876,1
binary_1,,Townsend,2013-09-12,826.505.6596x128,shannon71@example.com,70671 Kelly Valley,Sanchezville,FM,65589,constant_value,0.8930310976242583,2.2701192990490835,,2.164633600240614,Rand Choice 1,5.117535011519678,q_const_0,-0.05205332745097475,G6,label num hi 8,q_const_0,High,1.516583580542196,2.164633600240614,-0.09291760052499773,South,-0.8786791686740647,3.1903526915827247,constant_value,2.4719828561594923,,-1.0970266746847805,-0.8786791686740647,0.7713813564189552,,Q4,4.11792082443971,-0.6231899780590706,56918.143466068264,1
binary_2,Randy,Greer,1915-05-10,+1-387-443-2342x71544,karenmosley@example.org,82470 Horton Burgs,Juliachester,TX,98369,constant_value,0.259691079486682,1.4575958542384935,373.77498095060633,-0.14632968510417,Rand Choice 1,-0.0008297979718316917,q_const_0,0.5129457578780275,G4,label num hi 12,q_const_0,High,-1.9301799254097036,-0.14632968510417,0.45760705464517465,South,-0.3055700284624254,0.664226995082557,constant_value,0.93221548354191,Wednesday,,-0.3055700284624254,0.7884503693511915,label num lo 4,Q3,-1.5613691008327473,,,1
binary_1,,Erickson,2023-08-16,465.767.5013,zacharycooper@example.net,95901 Johnson Fall,Daltonport,AR,69709,constant_value,0.8734615352772535,,152.30932265144938,-0.25171859621292303,Rand Choice 1,-0.08037136624690688,q_const_0,-1.4629010829455422,G4,label num hi 5,q_const_0,,-1.2731426390163754,-0.25171859621292303,,West,-0.8002129159765416,,constant_value,-0.9371498868451945,Thursday,0.7499321374331643,-0.8002129159765416,,label num lo 1,Q2,-0.14208854404547883,,43471.32723938961,0
binary_1,Mary,Calderon,,286.677.0262x819,,,,,,constant_value,0.6375618217336497,2.8969570963915836,371.1551656928909,-0.03100730842597943,Rand Choice 2,0.3776294543436757,q_const_0,,G4,label num hi 5,q_const_0,High,1.5103804696611827,-0.03100730842597943,0.3268005978046804,West,-0.7505911520186774,6.954434415497589,constant_value,,,0.15024513144154833,-0.7505911520186774,0.5691444583051309,,Q3,,-0.5322437799495796,52321.022163600835,0
binary_2,Jonathan,French,1981-03-23,813-385-9855,,,,,,constant_value,0.23729007120586953,0.9225879622744617,193.02666459479562,-0.2810489524479556,Rand Choice 1,-0.5724414786071192,q_const_0,0.7236118685694978,G4,label num hi 9,q_const_0,Low,1.5394637024715954,-0.2810489524479556,,North,0.6525723778990105,-2.4768076469782434,constant_value,,,1.7335201499578696,0.6525723778990105,0.17582704039054503,,Q2,1.1139172358423437,,54409.51038369464,1
binary_1,,Schneider,1934-01-11,926-467-6561x5984,smithadam@example.net,121 Katherine Square,Maryside,KS,85902,constant_value,0.4091046729982372,-1.1096578644752952,378.0424812284703,-0.6986130172434446,Rand Choice 1,-1.0261143964141768,q_const_0,-0.19520411728847467,G4,label num hi 8,q_const_0,Low,-0.46882517089777664,-0.6986130172434446,0.9515241817678551,South,-0.8384585300999574,,constant_value,2.051040559699345,,0.3444083110377703,-0.8384585300999574,0.40050211620152987,label num lo 4,Q2,0.07004108051191837,,54857.12848819452,0
binary_1,,Paul,1965-03-20,548-669-3845x26177,,8153 Jennifer Flats Apt. 820,Larsonville,IL,35566,constant_value,0.2368770493698084,,279.1871770294756,-2.968690366187692,Rand Choice 1,-5.61648207426748,q_const_0,,,label num hi 3,q_const_0,Low,0.6118455394890745,-2.968690366187692,-0.017295189945753308,East,-1.7559732458630797,,constant_value,-3.333901565724083,Sunday,-0.7876172995375589,-1.7559732458630797,0.02627457912936609,,Q1,-3.4945044813907034,,44001.95273803649,0
binary_1,Morgan,Peterson,1949-08-26,508.322.8199x298,achavez@example.com,9702 Timothy Green Apt. 438,Greenberg,WV,70124,constant_value,0.03994787492614853,,354.55486104075965,-0.9396906335472068,Rand Choice 2,-2.0522036174431877,q_const_0,,G3,label num hi 2,q_const_0,Low,-0.9582497932979546,-0.9396906335472068,,North,0.8869521904343975,5.197772616657787,constant_value,-4.307409438185833,Monday,-3.344030229994247,0.8869521904343975,0.23984018681460262,,Q2,-1.612270932801306,-2.291173997043959,32590.434615442406,0
binary_2,,Jones,1992-03-09,474-473-8986x9781,jimenezwyatt@example.com,6564 Erica Glens,Jeffreyville,PA,55713,constant_value,,5.311752268356177,326.7213714552126,-0.33829148167801093,Rand Choice 1,-0.5610348441837318,q_const_0,0.694224761592556,G4,label num hi 11,q_const_0,Low,0.8412108721597265,-0.33829148167801093,0.3248178350057806,East,0.19908168887326094,,constant_value,-1.5123851843344118,,-0.14441953530365,0.19908168887326094,,label num lo 4,Q2,0.14010481845896633,0.368901591503528,45683.03633831327,1
,Teresa,Cook,,3508610213,,3423 Boyer View Suite 903,Emilyberg,WA,95723,constant_value,0.5991970409689346,0.0938852367474623,249.1909160240585,-1.3175631030344777,Rand Choice 2,-2.2919222457864326,q_const_0,2.5139168777326493,,label num hi 12,q_const_0,Low,-0.009474765922341567,-1.3175631030344777,-0.4411376158337972,West,-1.0405088385936176,4.22741511462047,constant_value,-3.7339667598996655,,-1.2100852334116585,-1.0405088385936176,0.557750114032823,,Q1,-1.5599553765272125,,42475.08688148632,0
binary_2,,Rhodes,1993-09-23,314-467-9655,,817 Shelly Spur Suite 955,Gutierrezmouth,NY,00632,constant_value,0.8747965663663972,1.3375268985180857,206.0523317852748,1.600586836298887,Rand Choice 1,4.590607140866034,q_const_0,,G6,label num hi 10,q_const_0,High,-0.25863144705866986,1.600586836298887,1.6203784340802045,West,-3.183471557006158,,constant_value,6.380012909167963,,-0.7887607351204791,-3.183471557006158,0.9800307829314344,label num lo 4,Q4,3.833561691235109,-0.581210966062499,66344.63398468938,1
binary_2,Daniel,Brown,1952-04-05,373.947.1529x971,bryceho@example.com,82578 White Hills Suite 604,North Amy,ME,95914,constant_value,0.16042665170678322,3.477279919567491,261.69817694309415,-1.1610356099015724,Rand Choice 1,-2.727830839278072,q_const_0,,G2,label num hi 3,q_const_0,,1.8783506368544367,-1.1610356099015724,0.4756466988737649,South,1.5692747980801651,,constant_value,-3.3632826202071637,,,1.5692747980801651,0.7889952801754172,,Q1,-2.0692108046260156,,50472.36289732763,0
,Mark,Moreno,2021-05-14,,katelyn21@example.net,09109 Donna Isle Suite 675,,PW,33952,constant_value,0.1573194740709204,4.019770481353732,328.1900759012097,-1.2937932119284823,Rand Choice 2,-2.873889770412836,q_const_0,,G2,label num hi 6,q_const_0,Low,0.5210709363025138,-1.2937932119284823,0.589004678737456,North,1.101389535358578,,constant_value,2.6210557591518233,Monday,-0.1841293029774308,1.101389535358578,0.19991817254005745,,Q1,-0.7558015075416618,-0.23755271647800225,34412.735719004326,0
binary_1,Vanessa,Flores,1988-04-18,414-364-3175x813,dawn23@example.org,6151 Hamilton Radial,Samanthaberg,AL,60865,constant_value,0.28026641379748995,,314.6861667943872,0.12363979604400421,Rand Choice 1,0.8523970934054144,q_const_0,-0.29961633980019187,G4,label num hi 2,q_const_0,High,2.162532404047514,0.12363979604400421,-0.29853598911232876,North,-1.2365392752077555,4.887051153137467,constant_value,-1.975811245307349,,,-1.2365392752077555,0.3585327539714135,label num lo 1,Q3,2.0176387474986734,,,1
binary_2,David,Weiss,2023-08-04,(665)900-3895,sandraevans@example.com,590 Darrell Lakes Apt. 384,Terrimouth,NH,64867,constant_value,0.6812644995160891,,259.362593359755,0.2926030731647018,Rand Choice 2,1.065350141491223,q_const_0,-1.9225906327119635,G5,label num hi 11,q_const_0,High,0.4074349328152031,0.2926030731647018,-1.1914961001491733,North,-0.7326374872488117,1.9006883773721959,constant_value,,,0.9934704504823781,-0.7326374872488117,0.2323348518703265,,Q3,,,61211.84525845419,0
binary_1,,Evans,2002-03-26,508-836-8033x2869,,,,,,constant_value,0.1722086080562909,4.56846408977173,336.65078153705133,-0.7194211996982298,Rand Choice 1,-1.7702831695292847,q_const_0,0.22549404496008524,G3,label num hi 14,q_const_0,Low,-0.07028177786362458,-0.7194211996982298,-0.03870287200839058,West,1.5292998669533933,,constant_value,,Tuesday,,1.5292998669533933,,,Q2,,,59733.27188995049,0
binary_1,Katie,Russell,1930-01-08,(945)849-3925,dmoreno@example.com,348 Miller Island Suite 116,New Crystal,MO,25591,constant_value,0.5434484235616995,1.2275547119889585,408.0650610105174,-0.8429262858104498,Rand Choice 1,-1.309370893044004,q_const_0,-0.01921297079869829,,label num hi 4,q_const_0,Low,-3.2084791504902723,-0.8429262858104498,,East,-0.9257646723946684,0.7352408152933787,constant_value,-4.042214180557145,,-1.0381605302454402,-0.9257646723946684,0.16043201831801063,label num lo 4,Q2,-3.9954266241439638,,30645.263400732787,0
binary_1,,Stafford,1938-02-23,,frodriguez@example.net,133 Tiffany Path,Wagnerburgh,MI,39707,constant_value,0.2888831919643713,4.492314980616635,213.2353786082107,-2.4176943924105703,Rand Choice 2,-4.51099611900489,q_const_0,,G1,label num hi 1,q_const_0,Low,-0.1854445475235146,-2.4176943924105703,,,-1.5038497208180903,,constant_value,-2.8514220660457195,Saturday,0.009021592706801917,-1.5038497208180903,0.2955370638651064,label num lo 1,Q1,-4.796560118202006,,,0
binary_1,Gloria,Davis,2000-04-19,(751)968-3480x14082,icowan@example.org,8456 Susan Radial Apt. 641,South Chad,MT,81038,constant_value,0.3583207775269837,,,-1.6562227372241345,Rand Choice 2,-3.928527737744961,q_const_0,-1.0673628742429155,G1,label num hi 8,q_const_0,Low,-2.0433032974299286,-1.6562227372241345,0.3778163469403094,East,2.043879079734852,3.9833724958275702,constant_value,0.6450346745854578,,0.6333665139086002,2.043879079734852,0.23627804040517192,,Q1,-6.347690069013101,,,0
binary_1,Allison,Smith,2009-01-10,,christopher45@example.org,,,,,constant_value,0.9163286593397915,4.571750545442965,357.03534742423545,1.6143904868931434,Rand Choice 2,3.214699184175289,q_const_0,-0.25912623245279215,G6,label num hi 5,q_const_0,High,-0.06788085766604555,1.6143904868931434,-0.8379640092213568,North,1.5732138784743936,,constant_value,4.347217711946627,,-0.08362565520107032,1.5732138784743936,0.7471336182738408,label num lo 2,Q4,,0.38811246731306925,38154.974673491626,1
binary_1,Margaret,Moreno,1991-08-01,001-328-688-0721x0173,pballard@example.com,3451 Dawn Islands Apt. 962,,MT,59558,constant_value,0.6834568537558036,-0.3211529854551909,274.69729789602303,0.5731201994134124,Rand Choice 2,1.2918176066644143,q_const_0,,G5,label num hi 2,q_const_0,High,0.21578798607770203,0.5731201994134124,-0.3193793296689367,West,0.5340528463535862,3.976172093498258,constant_value,,,,0.5340528463535862,0.051299538311036424,,Q3,2.533029879524004,,62772.20925270198,1
binary_2,Seth,Miller,1950-10-13,835-604-2458x190,erica82@example.com,821 Adam Courts Apt. 344,Hughesmouth,ND,67392,constant_value,0.2495958034396774,2.372880055047949,253.83282812833232,-0.5746818568277252,Rand Choice 2,-1.1199855992295522,q_const_0,,G3,label num hi 5,q_const_0,Low,0.5754325442509405,-0.5746818568277252,0.6050158396318915,West,0.37747616739616263,1.2237479855422173,constant_value,,Sunday,0.7994850098823001,0.37747616739616263,0.16712449008076047,,Q2,-0.9888619488319296,1.039230864695388,51392.00061196834,1
binary_2,Shawn,Olson,2012-05-30,(330)911-9421x70655,kevin66@example.net,4615 David Overpass,Port Amberberg,WA,87288,constant_value,0.36491886574781407,1.5232243986078373,242.5240990934119,-1.2288934608056508,Rand Choice 2,-3.152771829286761,q_const_0,1.7776969712335167,G2,label num hi 11,q_const_0,Low,0.5367016951790007,-1.2288934608056508,,South,2.5156255690613945,4.272883763881247,constant_value,2.3906659343290624,Tuesday,0.4986311251647553,2.5156255690613945,0.5976440003079314,,Q1,-2.3603190458681835,,52701.420331656176,0
